chrom,start,end,build_region_index,peak_k562:ctcf
chr5,168403000,168404000,1604751,True
chr10,77024000,77025000,241665,False
chr4,44585000,44586000,1385109,False
chr20,61623000,61624000,1146871,False
chrX,133189000,133190000,2124219,False
chr5,55407000,55408000,1520391,True
chr17,29587000,29588000,771558,False
chr12,16328000,16329000,398857,False
chr1,54886000,54887000,47171,False
chr3,183560000,183561000,1341489,True
chr22,26915000,26916000,1184445,False
chr1,119422000,119423000,97468,False
chr5,79270000,79271000,1538551,False
chr6,126971000,126972000,1709469,False
chr11,120636000,120637000,373823,True
chr17,35312000,35313000,776425,True
chr18,76803000,76804000,869559,True
chr6,117604000,117605000,1702881,False
chr3,138328000,138329000,1306372,True
chr5,140635000,140636000,1584145,True
chr10,115026000,115027000,271738,True
chr1,67882000,67883000,58336,False
chr2,205987000,205988000,1069379,False
chr3,61874000,61875000,1253823,False
chr4,185593000,185594000,1478922,True
chr5,134917000,134918000,1579167,True
chr19,30874000,30875000,895020,False
chr3,6770000,6771000,1209761,True
chr11,132271000,132272000,383082,False
chr13,40777000,40778000,506515,True
chr9,73012000,73013000,2005816,False
chr10,77567000,77568000,242168,False
chr1,18839000,18840000,15487,True
chr7,21551000,21552000,1761912,True
chr14,62934000,62935000,591199,False
chr10,129343000,129344000,283673,False
chr11,91513000,91514000,351578,True
chr6,11912000,11913000,1626145,True
chr11,131495000,131496000,382478,False
chr2,30943000,30944000,942973,True
chr6,44459000,44460000,1654413,False
chr8,16358000,16359000,1875820,False
chr2,135987000,135988000,1016866,False
chr1,36134000,36135000,31054,True
chr12,121955000,121956000,479799,True
chr2,211880000,211881000,1073631,False
chr12,60545000,60546000,431023,False
chr5,123937000,123938000,1570406,True
chr4,145061000,145062000,1450959,True
chr12,5555000,5556000,390013,False
chr2,77045000,77046000,979343,False
chr15,98265000,98266000,687387,False
chr2,97744000,97745000,989427,False
chr3,55747000,55748000,1248859,True
chr9,22162000,22163000,1988780,False
chr15,78756000,78757000,671827,True
chr4,82781000,82782000,1408614,True
chr14,105666000,105667000,625937,False
chr4,111080000,111081000,1428473,False
chr8,40760000,40761000,1894805,True
chr15,23391000,23392000,627942,False
chr9,99140000,99141000,2026964,True
chr5,96823000,96824000,1551520,True
chr15,89888000,89889000,680728,True
chr5,94881000,94882000,1549885,False
chr15,75145000,75146000,668637,True
chr6,107616000,107617000,1694948,False
chr7,17063000,17064000,1758461,True
chr1,16266000,16267000,13294,True
chr2,96509000,96510000,988667,True
chr4,187706000,187707000,1480543,False
chr4,118335000,118336000,1433068,False
chr5,170216000,170217000,1606307,True
chr3,130003000,130004000,1299905,True
chr8,129583000,129584000,1960461,True
chr3,63234000,63235000,1254899,False
chr17,31901000,31902000,773636,True
chr1,111162000,111163000,90475,True
chr1,37275000,37276000,32029,False
chr15,92268000,92269000,682812,False
chr17,40168000,40169000,780264,True
chr1,177606000,177607000,124833,False
chr16,13436000,13437000,701754,True
chr12,130916000,130917000,487014,True
chrX,54638000,54639000,2090653,False
chr6,118659000,118660000,1703648,True
chr11,134244000,134245000,384484,True
chr9,105504000,105505000,2031243,False
chr12,53452000,53453000,425364,True
chr15,79540000,79541000,672500,True
chr6,16031000,16032000,1629947,True
chr4,105226000,105227000,1424047,False
chr16,58507000,58508000,726301,True
chr20,21809000,21810000,1116002,True
chr8,21456000,21457000,1879869,True
chr1,30502000,30503000,26099,False
chr12,109009000,109010000,468430,True
chr8,55450000,55451000,1903948,True
chr14,19377000,19378000,559824,False
chr16,47799000,47800000,717383,False
chr6,155518000,155519000,1732906,False
chr14,34906000,34907000,571056,False
chr6,26458000,26459000,1638717,True
chr3,156718000,156719000,1321103,False
chr8,23320000,23321000,1881531,True
chr8,56202000,56203000,1904578,True
chrX,145926000,145927000,2130152,False
chr4,47526000,47527000,1386509,False
chr4,164750000,164751000,1464674,False
chr19,38557000,38558000,901426,True
chr16,12494000,12495000,700966,False
chr16,58125000,58126000,725963,False
chr4,182862000,182863000,1476544,True
chr1,32335000,32336000,27808,True
chrX,69046000,69047000,2094786,False
chr8,49394000,49395000,1899610,False
chr8,92635000,92636000,1930962,False
chr3,60339000,60340000,1252634,False
chr10,1074000,1075000,184932,True
chr12,133161000,133162000,489029,False
chr4,78873000,78874000,1405791,False
chrX,128817000,128818000,2121523,True
chr1,48177000,48178000,41743,False
chr10,68650000,68651000,234204,True
chr10,66821000,66822000,232818,False
chr1,51375000,51376000,43968,False
chr5,1853000,1854000,1483777,False
chr2,64228000,64229000,968773,True
chr1,14510000,14511000,11679,False
chr16,2251000,2252000,692649,True
chr20,52083000,52084000,1138872,True
chr17,30445000,30446000,772348,False
chr10,99548000,99549000,259518,True
chr15,63337000,63338000,657856,False
chr1,147243000,147244000,100243,True
chr6,76401000,76402000,1674365,False
chr18,902000,903000,818502,True
chr3,127261000,127262000,1297406,False
chr12,189000,190000,385304,True
chr8,65920000,65921000,1911621,False
chr20,56248000,56249000,1142125,True
chr7,47777000,47778000,1784021,False
chrX,50643000,50644000,2088711,False
chr10,104254000,104255000,263806,True
chr2,226903000,226904000,1085619,False
chr17,45381000,45382000,784941,False
chr8,80589000,80590000,1922757,True
chr2,102484000,102485000,993577,True
chr19,31338000,31339000,895402,True
chr2,231539000,231540000,1089206,False
chr3,13005000,13006000,1214875,False
chr8,11080000,11081000,1872465,False
chr1,164149000,164150000,113791,False
chr8,80407000,80408000,1922589,False
chr3,32130000,32131000,1229386,False
chrX,150544000,150545000,2132229,True
chr14,21219000,21220000,560987,False
chr3,10321000,10322000,1212467,True
chr22,45309000,45310000,1200623,True
chr11,86876000,86877000,348951,False
chr3,28675000,28676000,1226632,False
chr6,106536000,106537000,1693995,False
chr14,28768000,28769000,566109,True
chr3,149924000,149925000,1315429,False
chr9,99016000,99017000,2026845,True
chr11,61342000,61343000,327714,True
chr7,122299000,122300000,1835409,False
chr13,95002000,95003000,544246,True
chr3,164180000,164181000,1326518,False
chr11,129785000,129786000,381075,True
chr12,74156000,74157000,441504,False
chr5,77437000,77438000,1536960,True
chr1,206557000,206558000,148310,True
chr9,110111000,110112000,2035025,False
chr15,39269000,39270000,638503,False
chr18,24115000,24116000,832206,False
chr6,43878000,43879000,1653863,True
chr2,96970000,96971000,989089,False
chr11,16632000,16633000,300522,True
chr3,10370000,10371000,1212512,True
chr1,91706000,91707000,76140,True
chr7,129612000,129613000,1840921,True
chr7,24318000,24319000,1764267,True
chr1,155467000,155468000,106571,False
chr12,70244000,70245000,438841,False
chr8,11902000,11903000,1873211,True
chr1,240007000,240008000,176867,False
chr15,84783000,84784000,676639,True
chr1,185045000,185046000,131352,True
chr2,183189000,183190000,1052267,False
chr10,34767000,34768000,212882,False
chr12,85425000,85426000,449580,True
chr5,95043000,95044000,1550005,False
chr6,36947000,36948000,1647699,True
chr2,28228000,28229000,940576,False
chr11,59823000,59824000,326544,True
chr10,37754000,37755000,215117,True
chr16,87298000,87299000,748444,True
chr14,100102000,100103000,620877,True
chr5,14957000,14958000,1494060,True
chr5,62722000,62723000,1526515,True
chr8,21246000,21247000,1879728,True
chr1,61139000,61140000,52391,True
chr5,25819000,25820000,1501442,False
chr6,17715000,17716000,1631487,True
chr3,114155000,114156000,1287245,True
chr9,117494000,117495000,2041265,False
chr9,122931000,122932000,2045241,True
chr10,99485000,99486000,259462,True
chr1,53698000,53699000,46084,False
chrX,38051000,38052000,2080566,False
chr5,80922000,80923000,1539991,False
chr10,67082000,67083000,232987,False
chr4,185716000,185717000,1479029,False
chr3,183050000,183051000,1341020,False
chr3,19521000,19522000,1220311,False
chr5,716000,717000,1482742,False
chr12,30441000,30442000,409538,True
chr14,77963000,77964000,604213,False
chr1,18138000,18139000,14861,False
chr7,107515000,107516000,1824492,True
chr19,8826000,8827000,880154,True
chr2,17671000,17672000,931996,True
chr18,68204000,68205000,863700,False
chr10,48310000,48311000,219855,True
chr9,98632000,98633000,2026498,False
chr8,6971000,6972000,1869723,False
chr3,49563000,49564000,1243676,False
chr7,90580000,90581000,1810498,False
chr3,177914000,177915000,1336929,True
chr4,26583000,26584000,1373627,True
chr3,120644000,120645000,1291902,False
chr19,50607000,50608000,911878,False
chr4,1824000,1825000,1355499,True
chrX,141152000,141153000,2128621,False
chr11,72814000,72815000,337830,True
chr12,92650000,92651000,454887,True
chr1,37765000,37766000,32455,False
chr1,46747000,46748000,40582,True
chr1,2114000,2115000,1322,True
chr2,144728000,144729000,1022801,False
chr2,202033000,202034000,1066045,True
chr1,172841000,172842000,120971,False
chr3,58491000,58492000,1251208,True
chr6,159174000,159175000,1736100,True
chr7,22660000,22661000,1762861,True
chr12,34109000,34110000,412428,False
chr7,87219000,87220000,1808288,True
chr13,20723000,20724000,490601,True
chr3,177301000,177302000,1336364,False
chr6,48086000,48087000,1657441,False
chr1,27431000,27432000,23360,True
chr12,104288000,104289000,464289,True
chr1,194343000,194344000,138109,True
chr1,92291000,92292000,76668,True
chr9,133352000,133353000,2054826,True
chr5,36690000,36691000,1509533,True
chr14,98952000,98953000,619826,False
chr12,751000,752000,385817,True
chr5,60786000,60787000,1524866,False
chr18,74935000,74936000,868094,False
chr3,184017000,184018000,1341915,True
chr6,16621000,16622000,1630503,False
chr9,1270000,1271000,1974017,False
chrX,74031000,74032000,2097639,False
chr22,48299000,48300000,1203187,False
chr7,73308000,73309000,1797989,True
chr3,195737000,195738000,1351789,True
chr4,1092000,1093000,1354837,True
chr8,132052000,132053000,1962391,True
chr10,34792000,34793000,212906,True
chr7,148788000,148789000,1856318,False
chr12,43966000,43967000,417169,False
chr8,119874000,119875000,1952094,True
chr13,110593000,110594000,556441,True
chr16,57736000,57737000,725596,True
chr4,32441000,32442000,1377009,False
chr20,62822000,62823000,1148005,True
chr10,94320000,94321000,255241,True
chr12,26123000,26124000,405973,True
chr14,100673000,100674000,621416,False
chr5,13899000,13900000,1493061,False
chr14,101749000,101750000,622326,False
chr16,59341000,59342000,726932,True
chr1,152926000,152927000,104303,True
chr2,240132000,240133000,1096782,True
chr4,169388000,169389000,1467885,False
chr10,5921000,5922000,189023,False
chr3,71222000,71223000,1260958,False
chr1,30569000,30570000,26158,True
chr17,57898000,57899000,794783,True
chr7,83619000,83620000,1805819,False
chr7,7662000,7663000,1751980,True
chr18,29962000,29963000,836339,False
chr1,41600000,41601000,35918,True
chr19,28847000,28848000,893299,False
chr1,215504000,215505000,155956,False
chr10,7937000,7938000,190818,False
chr9,124309000,124310000,2046508,False
chr1,63887000,63888000,54825,False
chr9,120635000,120636000,2043226,False
chr15,74592000,74593000,668132,False
chr21,44838000,44839000,1173714,True
chr15,99744000,99745000,688735,True
chr2,183377000,183378000,1052400,False
chr9,130254000,130255000,2051958,False
chr5,150989000,150990000,1592503,True
chr1,229157000,229158000,167422,True
chr15,49422000,49423000,646632,True
chr1,152190000,152191000,103794,True
chr1,164875000,164876000,114371,False
chrX,47474000,47475000,2086908,False
chr5,40774000,40775000,1512999,True
chr12,43454000,43455000,416797,False
chr18,13165000,13166000,828090,True
chr14,89994000,89995000,612254,False
chr11,94603000,94604000,353950,True
chr15,65829000,65830000,660143,True
chr2,160970000,160971000,1034798,True
chr18,52446000,52447000,852647,False
chr16,84358000,84359000,745710,False
chr10,95224000,95225000,255859,False
chr4,22720000,22721000,1370716,False
chr14,71011000,71012000,598112,True
chr8,92305000,92306000,1930723,False
chr6,15569000,15570000,1629538,True
chr12,56233000,56234000,427642,True
chr11,34998000,34999000,313439,True
chr20,43101000,43102000,1130586,False
chr1,147505000,147506000,100446,True
chr22,19632000,19633000,1178251,True
chr3,194672000,194673000,1350842,True
chr12,25583000,25584000,405489,True
chr1,33053000,33054000,28469,False
chr18,46048000,46049000,847538,False
chr14,54572000,54573000,584473,True
chr1,94955000,94956000,79093,False
chr8,98117000,98118000,1935600,True
chrX,26471000,26472000,2075584,False
chr5,42000,43000,1482116,True
chr10,7409000,7410000,190341,False
chr1,236939000,236940000,174538,False
chrX,68468000,68469000,2094360,False
chr1,211830000,211831000,152836,True
chr12,34110000,34111000,412429,False
chr2,54665000,54666000,961268,True
chr3,169969000,169970000,1330433,False
chr2,130693000,130694000,1012933,True
chr17,51153000,51154000,789930,True
chr8,10556000,10557000,1872019,False
chr10,89225000,89226000,250981,True
chrX,124957000,124958000,2120273,True
chr1,184974000,184975000,131291,True
chr2,130844000,130845000,1013036,True
chr10,71278000,71279000,236556,False
chr11,61733000,61734000,328074,True
chr5,72757000,72758000,1532950,False
chr5,141100000,141101000,1584468,True
chrX,95596000,95597000,2105035,False
chr6,69165000,69166000,1669220,True
chr1,38141000,38142000,32801,False
chr21,33890000,33891000,1164398,False
chr18,9148000,9149000,824671,True
chr15,38683000,38684000,638039,True
chrX,153391000,153392000,2133821,False
chr16,68066000,68067000,732340,False
chr2,79713000,79714000,980761,False
chr2,65277000,65278000,969752,False
chr11,6830000,6831000,292426,False
chr20,16505000,16506000,1111665,False
chr13,76013000,76014000,531100,False
chr2,74982000,74983000,977933,True
chr5,173284000,173285000,1609005,True
chr7,149406000,149407000,1856877,True
chr2,94984000,94985000,987602,False
chr5,1256000,1257000,1483230,False
chr9,88173000,88174000,2017442,True
chr14,36861000,36862000,572737,False
chr11,124551000,124552000,376914,True
chr9,109477000,109478000,2034476,False
chr2,72554000,72555000,975843,False
chr1,198275000,198276000,140891,True
chr16,74774000,74775000,737876,True
chr9,125389000,125390000,2047477,False
chr2,89665000,89666000,986922,False
chr12,48550000,48551000,420884,False
chr6,152308000,152309000,1730360,False
chr9,105244000,105245000,2031009,True
chr6,108738000,108739000,1695969,False
chr7,104106000,104107000,1821547,True
chr3,138426000,138427000,1306464,True
chr6,151648000,151649000,1729817,True
chr5,142284000,142285000,1585479,False
chr3,113623000,113624000,1286780,True
chr2,45651000,45652000,954701,True
chr1,6034000,6035000,4507,True
chr4,144858000,144859000,1450815,True
chr14,35076000,35077000,571214,True
chrX,44680000,44681000,2084984,False
chr2,55071000,55072000,961647,True
chr10,19199000,19200000,199995,False
chr22,36511000,36512000,1192648,True
chr9,118117000,118118000,2041659,False
chr1,228120000,228121000,166528,True
chr14,68896000,68897000,596285,True
chr2,2875000,2876000,920459,False
chr14,59920000,59921000,588913,False
chr17,73340000,73341000,808579,True
chr1,208499000,208500000,150027,False
chr2,208466000,208467000,1071469,True
chr4,22093000,22094000,1370305,False
chr10,63872000,63873000,231101,True
chr17,37407000,37408000,778081,True
chr12,131209000,131210000,487279,True
chr4,84266000,84267000,1409801,False
chr5,13988000,13989000,1493133,True
chr11,125935000,125936000,378064,True
chr4,92577000,92578000,1415705,False
chr4,38635000,38636000,1380691,False
chr19,16476000,16477000,886657,True
chr8,55940000,55941000,1904349,True
chr6,151431000,151432000,1729624,True
chr11,101459000,101460000,358560,False
chr12,92735000,92736000,454962,True
chr10,89471000,89472000,251201,False
