chrom,start,end,build_region_index,peak_k562:ctcf
chr9,86674000,86675000,2016165,False
chr17,71516000,71517000,806948,False
chr17,42233000,42234000,782117,False
chr7,102192000,102193000,1820072,False
chr16,24074000,24075000,709472,False
chr6,83279000,83280000,1678865,False
chr10,79281000,79282000,243741,False
chr2,213240000,213241000,1074595,False
chr9,77175000,77176000,2008808,False
chr12,118065000,118066000,476460,False
chr8,99850000,99851000,1937083,False
chr3,70512000,70513000,1260405,False
chr13,22094000,22095000,491753,False
chr8,63405000,63406000,1909999,False
chr8,144860000,144861000,1972894,False
chr14,106874000,106875000,626825,False
chr9,37015000,37016000,1998408,False
chr8,103071000,103072000,1940020,False
chr9,79445000,79446000,2010643,False
chrX,18763000,18764000,2071079,False
chr10,68113000,68114000,233717,False
chr3,78499000,78500000,1266060,False
chr12,124534000,124535000,482172,False
chr18,30438000,30439000,836606,False
chr3,125633000,125634000,1296055,True
chr8,94578000,94579000,1932588,False
chr21,45351000,45352000,1174198,False
chr3,32750000,32751000,1229960,False
chr11,7952000,7953000,293218,False
chr10,129899000,129900000,284135,False
chr19,39737000,39738000,902481,False
chr1,31076000,31077000,26640,False
chr2,66679000,66680000,970882,False
chr9,76648000,76649000,2008336,False
chr17,76158000,76159000,811134,False
chr5,160129000,160130000,1599476,False
chr12,109808000,109809000,469143,False
chr4,2274000,2275000,1355898,False
chr1,40272000,40273000,34727,False
chr21,38001000,38002000,1168014,False
chr5,37353000,37354000,1510121,False
chr5,134126000,134127000,1578449,False
chr21,45133000,45134000,1173994,False
chr2,30943000,30944000,942973,True
chr10,69619000,69620000,235073,False
chr9,135667000,135668000,2056965,False
chr12,104001000,104002000,464026,False
chr11,71714000,71715000,336877,False
chr7,123351000,123352000,1836206,False
chr16,83773000,83774000,745169,False
chr12,38883000,38884000,413316,False
chr3,49663000,49664000,1243760,False
chr6,81321000,81322000,1677440,False
chr1,238707000,238708000,175888,False
chr8,66986000,66987000,1912581,False
chr14,51903000,51904000,582282,False
chr1,217955000,217956000,157767,False
chr7,138438000,138439000,1848482,False
chr10,100740000,100741000,260585,False
chr6,56288000,56289000,1663315,False
chr3,87410000,87411000,1271104,False
chr1,208479000,208480000,150011,False
chr9,87582000,87583000,2016945,False
chr2,227653000,227654000,1086252,False
chr7,93467000,93468000,1812839,False
chr1,41303000,41304000,35646,False
chrX,27911000,27912000,2076114,False
chr3,79937000,79938000,1267000,False
chrX,145008000,145009000,2129871,False
chr1,6607000,6608000,5031,False
chr6,46997000,46998000,1656544,False
chr2,106302000,106303000,996290,False
chr22,31481000,31482000,1188527,False
chr3,32531000,32532000,1229763,False
chr5,160447000,160448000,1599759,False
chr16,25035000,25036000,710308,False
chr3,107784000,107785000,1282439,False
chr14,52775000,52776000,583006,False
chr6,35487000,35488000,1646319,False
chr9,29205000,29206000,1992811,False
chr10,4940000,4941000,188187,False
chrX,69507000,69508000,2095114,False
chr7,76231000,76232000,1800207,False
chr9,83248000,83249000,2013364,False
chrX,41338000,41339000,2083049,False
chr1,96212000,96213000,79985,False
chr20,32939000,32940000,1121849,False
chr13,95553000,95554000,544739,False
chr10,44889000,44890000,217713,False
chr1,157280000,157281000,108253,False
chr19,11350000,11351000,882270,False
chr8,24200000,24201000,1882233,False
chr7,12587000,12588000,1755193,False
chrX,123730000,123731000,2119527,False
chr5,95810000,95811000,1550624,False
chr7,29424000,29425000,1768858,False
chr9,110027000,110028000,2034942,False
chr1,189835000,189836000,134886,False
chr18,24562000,24563000,832607,False
chr5,129441000,129442000,1574757,False
chr8,121549000,121550000,1953489,False
chr2,237421000,237422000,1094378,True
chr11,123355000,123356000,376062,False
chr6,155879000,155880000,1733153,False
chr6,9436000,9437000,1624008,False
chr11,68500000,68501000,334083,False
chr4,105226000,105227000,1424047,False
chr12,76583000,76584000,443347,False
chr2,1961000,1962000,919792,False
chr6,166842000,166843000,1742005,False
chr1,82289000,82290000,68653,False
chr12,40016000,40017000,414169,False
chr11,11009000,11010000,295943,False
chr3,83256000,83257000,1268878,False
chr1,87527000,87528000,72762,False
chr9,20476000,20477000,1987447,False
chr11,131058000,131059000,382166,False
chr3,19744000,19745000,1220430,False
chr9,117529000,117530000,2041291,False
chr10,26973000,26974000,206151,False
chr22,49535000,49536000,1204185,False
chr2,134148000,134149000,1015295,False
chr16,84128000,84129000,745503,False
chr10,101023000,101024000,260837,False
chr10,11862000,11863000,193769,False
chr4,96568000,96569000,1418312,False
chr3,19049000,19050000,1220043,False
chr10,45139000,45140000,217925,False
chr2,132925000,132926000,1014341,False
chr18,31413000,31414000,837308,False
chrX,128017000,128018000,2121245,False
chr1,20330000,20331000,16836,False
chr4,9623000,9624000,1361960,False
chrX,49048000,49049000,2087934,False
chr1,19609000,19610000,16195,False
chr3,12022000,12023000,1213988,False
chr3,132972000,132973000,1302133,False
chr4,178173000,178174000,1473669,False
chr12,31984000,31985000,410857,False
chr5,26390000,26391000,1501774,False
chr7,118583000,118584000,1832859,False
chr1,66204000,66205000,56830,False
chr12,60091000,60092000,430732,False
chr22,19940000,19941000,1178542,False
chr4,91919000,91920000,1415363,False
chr11,3083000,3084000,289788,False
chr3,161953000,161954000,1325264,False
chr18,33441000,33442000,838877,False
chr11,33888000,33889000,312449,False
chr7,33497000,33498000,1772189,False
chr13,30343000,30344000,498363,False
chr8,16858000,16859000,1876161,False
chr3,63408000,63409000,1255009,False
chr6,45706000,45707000,1655488,False
chr19,47305000,47306000,908972,True
chr10,70253000,70254000,235632,False
chr5,5132000,5133000,1486334,False
chr16,66732000,66733000,731119,False
chr17,78581000,78582000,813424,False
chr7,130665000,130666000,1841888,False
chr2,123727000,123728000,1008262,False
chr10,49574000,49575000,220957,False
chr3,980000,981000,1205917,False
chr2,46364000,46365000,955383,False
chr13,28797000,28798000,497161,False
chr13,47102000,47103000,511867,False
chr11,92440000,92441000,352209,False
chr3,60262000,60263000,1252577,False
chr4,41870000,41871000,1383545,False
chr2,235465000,235466000,1092660,False
chr7,17620000,17621000,1758920,False
chr12,79337000,79338000,445385,False
chr3,128155000,128156000,1298208,False
chr14,47467000,47468000,578977,False
chr6,6674000,6675000,1621678,False
chr1,198906000,198907000,141430,False
chr12,461000,462000,385544,False
chr11,104897000,104898000,361143,False
chr8,97440000,97441000,1934987,False
chr12,43685000,43686000,416936,False
chr13,39239000,39240000,505235,False
chr5,155229000,155230000,1595646,False
chr2,98569000,98570000,990144,True
chr9,77458000,77459000,2009029,True
chr7,111622000,111623000,1827415,False
chrX,77333000,77334000,2098987,False
chrX,69974000,69975000,2095319,False
chr1,102235000,102236000,84536,False
chr11,73217000,73218000,338206,False
chr17,7991000,7992000,757807,False
chr6,102868000,102869000,1691423,False
chr5,52578000,52579000,1518040,False
chr19,21506000,21507000,890793,True
chr3,83514000,83515000,1269008,False
chr11,63967000,63968000,329951,False
chr21,23910000,23911000,1156710,False
chr17,63444000,63445000,799888,False
chr11,34205000,34206000,312747,False
chr9,130723000,130724000,2052402,False
chr7,98227000,98228000,1816523,False
chr22,34628000,34629000,1191016,False
chr6,93083000,93084000,1685739,False
chr18,35351000,35352000,840244,False
chr10,90444000,90445000,251946,False
chr2,138948000,138949000,1018924,False
chr6,34508000,34509000,1645405,False
chr4,6667000,6668000,1359624,False
chr3,58136000,58137000,1250882,False
chr19,28655000,28656000,893166,False
chr13,108753000,108754000,554857,False
chr3,111266000,111267000,1284859,False
chr4,167145000,167146000,1466286,False
chr17,15248000,15249000,763603,True
chr7,97143000,97144000,1815715,False
chr6,46123000,46124000,1655843,False
chr11,89383000,89384000,350551,False
chr5,38176000,38177000,1510817,False
chrX,90176000,90177000,2103674,False
chr1,46631000,46632000,40477,False
chr2,224265000,224266000,1083579,False
chr1,230419000,230420000,168588,False
chr3,190728000,190729000,1347763,False
chr15,70192000,70193000,664198,False
chr3,52948000,52949000,1246548,False
chr2,223081000,223082000,1082591,False
chr8,92052000,92053000,1930533,False
chr1,14676000,14677000,11824,False
chr1,162255000,162256000,112313,False
chr5,167295000,167296000,1603840,False
chr16,18597000,18598000,705215,False
chr17,73143000,73144000,808386,False
chr6,55816000,55817000,1662958,False
chr2,88006000,88007000,985964,False
chr2,62341000,62342000,967194,False
chr10,18350000,18351000,199401,False
chr10,116434000,116435000,272685,False
chr14,105666000,105667000,625937,False
chr2,123529000,123530000,1008164,False
chr22,41669000,41670000,1197366,False
chrX,86014000,86015000,2102418,False
chr20,32090000,32091000,1121057,False
chr10,81872000,81873000,245545,False
chr1,108488000,108489000,88119,False
chr10,92861000,92862000,253965,False
chr14,20502000,20503000,560378,False
chr2,171189000,171190000,1042377,False
chr8,116823000,116824000,1949657,False
chr8,142250000,142251000,1970505,False
chr11,1733000,1734000,288650,False
chr1,31914000,31915000,27422,False
chr12,14653000,14654000,397493,False
chr11,60174000,60175000,326797,False
chr12,96881000,96882000,458656,False
chrX,68366000,68367000,2094283,False
chr3,58472000,58473000,1251191,False
chr17,30297000,30298000,772210,False
chr17,16121000,16122000,764299,False
chr8,8329000,8330000,1870119,False
chr1,39614000,39615000,34122,False
chr2,106933000,106934000,996720,False
chr2,215602000,215603000,1076240,False
chr2,176589000,176590000,1047054,False
chr5,33690000,33691000,1507063,False
chr2,22144000,22145000,935401,False
chr5,62375000,62376000,1526209,False
chr7,51549000,51550000,1786822,False
chr15,49182000,49183000,646449,False
chr2,35837000,35838000,946475,False
chr10,76317000,76318000,241144,False
chr10,116218000,116219000,272537,False
chr9,74312000,74313000,2006613,False
chr16,61535000,61536000,727967,False
chr3,17889000,17890000,1219196,False
chr9,91585000,91586000,2020345,False
chr1,18619000,18620000,15290,False
chr2,62682000,62683000,967492,False
chr4,39313000,39314000,1381283,False
chr16,10669000,10670000,699291,False
chr11,3393000,3394000,290013,False
chr14,26996000,26997000,565196,False
chr4,34186000,34187000,1377879,False
chr18,23284000,23285000,831441,False
chr9,75273000,75274000,2007303,False
chr1,147451000,147452000,100400,False
chr18,26415000,26416000,834054,False
chr4,45485000,45486000,1385509,False
chr20,41473000,41474000,1129383,False
chr8,135919000,135920000,1965605,False
chr1,110718000,110719000,90158,False
chr6,149962000,149963000,1728280,False
chr4,62891000,62892000,1395185,False
chr14,69566000,69567000,596896,False
chr10,24968000,24969000,204624,False
chr1,247698000,247699000,183304,False
chr3,22545000,22546000,1222182,False
chr21,21557000,21558000,1155412,False
chr2,173785000,173786000,1044700,False
chr3,76342000,76343000,1264684,False
chr1,179155000,179156000,126149,False
chr20,24008000,24009000,1117751,False
chr3,137744000,137745000,1305907,False
chr11,3626000,3627000,290182,True
chr6,115798000,115799000,1701522,False
chr8,46123000,46124000,1897243,True
chr4,184494000,184495000,1477942,False
chr5,120501000,120502000,1567902,False
chr10,97777000,97778000,258137,False
chr6,93940000,93941000,1686201,False
chr8,114311000,114312000,1947763,False
chr6,49823000,49824000,1658611,False
chr11,3867000,3868000,290390,False
chr20,24276000,24277000,1117965,False
chr2,203015000,203016000,1066941,False
chr1,232595000,232596000,170577,False
chr3,13271000,13272000,1215129,False
chr15,62854000,62855000,657401,False
chr3,11712000,11713000,1213742,False
chr1,244276000,244277000,180348,False
chr1,82672000,82673000,68937,False
chr1,213856000,213857000,154614,False
chr6,38529000,38530000,1649184,False
chr7,151558000,151559000,1858685,False
chr13,79653000,79654000,533899,False
chr14,57311000,57312000,586805,False
chr4,29876000,29877000,1375538,False
chr11,120241000,120242000,373463,False
chr9,119310000,119311000,2042286,False
chr9,20158000,20159000,1987176,False
chr13,101603000,101604000,549795,False
chr7,159263000,159264000,1865191,False
chr4,103198000,103199000,1422921,False
chr8,81633000,81634000,1923660,True
chr13,102035000,102036000,550094,False
chr4,42352000,42353000,1383943,False
chr13,95603000,95604000,544780,False
chr14,77882000,77883000,604144,False
chr5,179541000,179542000,1614265,False
chr1,186534000,186535000,132596,False
chr2,85656000,85657000,984434,False
chr2,181236000,181237000,1050680,False
chr6,109968000,109969000,1697021,False
chr18,75437000,75438000,868513,False
chr1,81830000,81831000,68305,False
chr18,61659000,61660000,859389,False
chr8,72195000,72196000,1916674,False
chr15,32197000,32198000,633436,False
chr3,5521000,5522000,1208998,False
chr17,60326000,60327000,797021,False
chr8,130120000,130121000,1960935,False
chr3,193833000,193834000,1350061,False
chr11,67853000,67854000,333506,False
chr17,58301000,58302000,795147,False
chr11,70479000,70480000,335895,False
chr3,184225000,184226000,1342100,False
chr3,159959000,159960000,1323654,False
chr19,58409000,58410000,918000,False
chr9,90141000,90142000,2019152,True
chr11,74092000,74093000,339015,False
chr13,89458000,89459000,540128,False
chr10,55591000,55592000,224930,False
chr7,32550000,32551000,1771411,False
chr8,136420000,136421000,1965926,False
chr1,77212000,77213000,64814,False
chrX,155072000,155073000,2135044,False
chr7,2381000,2382000,1747489,False
chr2,237126000,237127000,1094121,False
chr11,19059000,19060000,302494,False
chr17,60644000,60645000,797327,False
chr6,25349000,25350000,1637711,False
chr3,18205000,18206000,1219470,False
chr1,120522000,120523000,98161,False
chr15,71584000,71585000,665450,False
chr4,170475000,170476000,1468680,False
chr8,79126000,79127000,1921534,False
chr5,72767000,72768000,1532959,True
chr1,236481000,236482000,174120,False
chr12,66707000,66708000,435774,False
chr6,16810000,16811000,1630682,False
chr5,169169000,169170000,1605436,False
chr12,20164000,20165000,401453,False
chr19,53353000,53354000,914063,False
chr1,56188000,56189000,48304,False
chr17,26866000,26867000,769204,False
chr3,8358000,8359000,1210729,False
chr6,108721000,108722000,1695953,False
chr9,98632000,98633000,2026498,False
chr1,51287000,51288000,43885,False
chr14,58460000,58461000,587690,False
chr9,13721000,13722000,1982182,False
chr9,74849000,74850000,2006960,False
chr7,96138000,96139000,1814932,False
chr3,47865000,47866000,1242207,True
chr18,56545000,56546000,855344,False
chr5,166627000,166628000,1603403,False
chr7,70723000,70724000,1796162,False
chr12,67082000,67083000,436080,False
chr15,80870000,80871000,673669,False
chr1,185800000,185801000,132002,False
chr10,103399000,103400000,263010,False
chr5,175686000,175687000,1611112,False
chr5,74767000,74768000,1534765,True
chr5,118415000,118416000,1566417,False
chr18,14460000,14461000,829027,False
chr13,63017000,63018000,522131,False
chr18,32282000,32283000,838064,False
chr15,92231000,92232000,682791,False
chr1,54768000,54769000,47062,True
chr2,130017000,130018000,1012636,False
chr11,113093000,113094000,367425,False
chr1,21030000,21031000,17461,False
